state_name,year,secondary_teachers,total_rd_expenditures,pupil_teacher_ratio,full_time_equivalent,grade_9_students_enrollment,grade_10_students_enrollment,grade_11_students_enrollment,grade_12_students_enrollment,grade_9_dropouts,grade_10_dropouts,grade_11_dropouts,grade_12_dropouts,grades_9_12_dropouts,no_of_sat_test_takers,critical_reading_mean,critical_reading_sd,mathematics_mean,mathematics_sd,writing_mean,writing_sd,no_high_school_diploma,high_school_or_equivalent,some_college_less_than_4_yr_degree,bachelors_degree_or_higher,american_indian_alaska_native_male_grade_9,american_indian_alaska_native_female_grade_9,asian_or_asian_pacific_islander_male_grade_9,asian_or_asian_pacific_islander_female_grade_9,hispanic_male_grade_9,hispanic_female_grade_9,black_male_grade_9,black_female_grade_9,white_male_grade_9,white_female_grade_9,american_indian_alaska_native_male_grade_10,american_indian_alaska_native_female_grade_10,asian_or_asian_pacific_islander_male_grade_10,asian_or_asian_pacific_islander_female_grade_10,hispanic_male_grade_10,hispanic_female_grade_10,black_male_grade_10,black_female_grade_10,white_male_grade_10,white_female_grade_10,american_indian_alaska_native_male_grade_11,american_indian_alaska_native_female_grade_11,asian_or_asian_pacific_islander_male_grade_11,asian_or_asian_pacific_islander_female_grade_11,hispanic_male_grade_11,hispanic_female_grade_11,black_male_grade_11,black_female_grade_11,white_male_grade_11,white_female_grade_11,american_indian_alaska_native_male_grade_12,american_indian_alaska_native_female_grade_12,asian_or_asian_pacific_islander_male_grade_12,asian_or_asian_pacific_islander_female_grade_12,hispanic_male_grade_12,hispanic_female_grade_12,black_male_grade_12,black_female_grade_12,white_male_grade_12,white_female_grade_12
WASHINGTON,2000-01,20426,642934,19.7,51098,87322,80453,74048,68580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1999-00,20424,588773,19.9,50368,86602,80493,73383,68486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1998-99,20325,542411,20.1,49671,85131,79208,71982,65782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1997-98,19937,516144,20.2,49074,83616,78155,70242,64731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1996-97,19289,513591,NA,48307,81336,75648,67840,62235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1995-96,18501,493885,NA,46907,78514,73402,65035,59612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1994-95,18247,NA,NA,46439,75684,69532,61841,58150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1993-94,17533,NA,NA,45524,72322,65967,61392,55847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1992-93,16820,NA,NA,44295,69018,64677,57051,53986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1991-92,16357,NA,NA,42931,67184,60170,56154,53038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1990-91,16168,317248,NA,41764,61562,58866,54828,51856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1989-90,15391,NA,NA,40279,59880,56922,53772,53840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1988-89,15745,NA,NA,38780,58313,56037,55547,57921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1987-88,16005,NA,NA,38344,58149,58120,60073,58477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WASHINGTON,1986-87,15719,NA,NA,37065,59514,63047,60844,56690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WEST VIRGINIA,2013-14,10586.25,NA,14.06,19978.02,22257,20688,18713,18299,809,848,839,798,3294,2552,517,103,505,106,500,100,NA,NA,NA,NA,17,13,63,74,148,123,649,580,10575,9777,13,17,77,91,135,102,559,536,9601,9369,11,15,64,91,109,103,487,457,8763,8460,10,5,64,84,91,103,482,454,8613,8280
WEST VIRGINIA,2012-13,10668.35,NA,14.08,20101.15,22741,20397,18832,18703,875,908,896,765,3444,2774,514,101,501,104,498,98,95,325,170,180,17,18,76,86,148,116,636,602,10790,10066,11,13,65,94,111,106,578,503,9658,9119,12,6,63,80,92,95,518,473,8850,8531,14,6,72,68,91,87,511,462,8694,8588
WEST VIRGINIA,2011-12,10764.94,NA,13.97,20247.47,22569,20479,19259,18498,930,927,959,864,3680,2872,516,102,502,106,497,101,101,333,162,176,12,18,61,83,128,120,669,567,10918,9859,13,6,62,81,93,96,584,516,9723,9194,12,7,68,74,94,98,537,493,8891,8887,11,7,71,69,82,97,507,470,8794,8331
WEST VIRGINIA,2010-11,10829.93,NA,13.91,20338.46,22785,21037,19155,18430,838,865,896,736,3335,2993,514,102,501,104,497,98,93,359,193,149,17,10,70,85,98,107,683,580,11087,9951,12,9,77,72,106,104,606,566,9839,9566,14,7,64,66,89,100,537,510,9083,8650,7,10,79,60,80,74,474,458,8783,8355
WEST VIRGINIA,2009-10,10824.72,174486,13.93,20298.84,23702,20696,19263,18688,789,837,873,749,3248,2873,515,101,507,103,500,96,100,342,181,159,15,11,76,66,112,113,718,661,11451,10411,13,6,67,64,102,95,594,544,9922,9257,7,10,82,67,88,82,502,487,9136,8764,6,15,80,72,80,60,459,451,8831,8613
WEST VIRGINIA,2008-09,10757,NA,14,20209,23730,20966,19642,18914,826,923,846,782,3377,3373,511,101,501,104,499,99,124,302,182,158,17,5,71,64,116,111,713,645,11698,10288,15,12,82,60,98,75,558,532,10061,9469,9,19,79,70,92,74,498,487,9292,9018,6,12,85,73,68,72,417,397,8970,8814
WEST VIRGINIA,2007-08,10813,167208,13.9,20306,23954,21170,20241,18625,868,926,967,809,3570,3427,512,99,501,101,498,95,126,320,152,156,20,12,81,65,116,84,665,610,11742,10551,9,17,77,69,98,82,556,522,10112,9622,6,15,82,76,75,73,480,426,9630,9376,8,7,84,79,70,63,415,363,8781,8753
WEST VIRGINIA,2006-07,7788,150420,14.4,19633,24331,21654,19873,18508,742,885,791,637,3055,3455,516,98,507,102,505,95,133,331,164,111,13,15,85,65,113,91,672,599,11924,10754,10,18,72,65,77,78,518,457,10379,9980,7,9,78,74,73,60,450,406,9452,9264,9,8,64,61,45,52,394,370,8775,8730
WEST VIRGINIA,2005-06,6737,145150,14.1,19940,24694,21400,19561,18022,760,814,821,697,3092,3508,519,100,510,105,515,98,134,327,175,112,14,19,73,66,89,93,645,523,12131,11027,9,13,75,75,77,57,490,446,10251,9862,9,10,61,77,53,57,418,412,9291,9154,14,13,68,81,49,71,369,353,8591,8404
WEST VIRGINIA,2004-05,6702,130057,14,19958,24199,21071,18985,18319,831,1044,903,792,3570,NA,NA,NA,NA,NA,NA,NA,148,316,167,124,9,10,72,73,89,56,621,498,11801,10970,11,12,60,55,46,51,462,445,10203,9726,13,14,73,81,51,62,406,379,9065,8841,8,7,62,72,42,43,346,373,8725,8641
WEST VIRGINIA,2003-04,6729,120514,14,20020,23723,20659,19439,18554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,304,164,109,16,15,59,55,48,52,561,501,11662,10754,19,15,74,68,60,61,484,415,10058,9405,10,7,62,77,39,34,406,405,9265,9134,8,7,77,77,41,50,349,331,9118,8496
WEST VIRGINIA,2002-03,6801,96870,14,20119,23051,21181,19633,18416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,300,162,111,23,16,63,67,57,66,536,460,11440,10323,12,9,63,60,39,33,448,457,10259,9801,9,5,69,61,43,40,397,373,9687,8949,7,9,62,95,35,32,337,376,8916,8547
WEST VIRGINIA,2001-02,6759,79076,14,20139,23328,21392,19801,18336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,294,154,112,16,6,64,57,43,40,514,493,11496,10599,11,8,60,60,44,43,451,410,10633,9672,10,10,67,85,45,34,399,421,9600,9130,13,16,72,80,39,43,330,321,8863,8549
WEST VIRGINIA,2000-01,6905,73420,13.7,20930,23723,21849,19684,19716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,69,69,51,46,518,450,11933,10566,14,9,64,74,44,33,410,470,10816,9915,10,18,68,63,30,30,419,361,9571,9114,11,8,55,73,22,31,348,379,9432,9357
WEST VIRGINIA,1999-00,7016,64340,13.8,21082,23876,22049,21142,20982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,17,73,55,37,42,504,470,10726,11942,15,13,58,67,35,38,417,469,10116,10821,8,11,63,54,31,24,429,403,9972,10147,9,18,84,52,33,48,364,368,9862,10144
WEST VIRGINIA,1998-99,7072,63446,14.2,20989,24061,23446,22562,21344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15,25,39,64,50,502,444,12048,10805,11,9,32,32,51,63,496,473,11430,10738,21,15,32,29,55,66,444,400,10965,10480,14,11,40,33,59,67,400,398,10350,9935
WEST VIRGINIA,1997-98,7065,63898,14.4,20947,25119,24521,22607,21765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WEST VIRGINIA,1996-97,7087,55287,NA,20888,25994,24561,22787,21215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WEST VIRGINIA,1995-96,6788,53510,NA,21073,26261,24769,22052,21844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WEST VIRGINIA,1994-95,7244,NA,NA,21024,26766,24415,23031,22058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WEST VIRGINIA,1993-94,7394,NA,NA,21029,26196,25214,23347,21507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WEST VIRGINIA,1992-93,7495,NA,NA,20961,26714,25196,22487,21844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WEST VIRGINIA,1991-92,7448,NA,NA,20997,26694,24204,22948,21611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WEST VIRGINIA,1990-91,7760,48174,NA,21476,25500,24630,22914,22045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WEST VIRGINIA,1989-90,7741,NA,NA,21653,25953,24402,23212,22831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WEST VIRGINIA,1988-89,8104,NA,NA,22177,26038,25045,24015,23488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WEST VIRGINIA,1987-88,7985,NA,NA,22702,27171,26230,25193,23296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WEST VIRGINIA,1986-87,8460,NA,NA,22931,28278,27311,24499,22845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WISCONSIN,2013-14,28496.2,NA,15.08,57980.2,67985,64958,65450,66346,971,611,1222,3260,6064,2522,596,112,608,106,578,109,NA,NA,NA,NA,440,418,1087,1120,3387,3173,4137,3609,25273,24013,405,420,1048,1049,2885,2831,3085,2896,25121,23890,400,336,1151,1109,2800,2611,3178,2946,25396,24259,459,383,1241,1174,2587,2476,2859,2551,26405,25004
WISCONSIN,2012-13,28543.23,NA,15.16,57550.78,67699,64507,66346,67130,944,610,1414,3444,6412,2632,591,111,604,106,576,109,159,704,817,666,427,455,1053,1060,3211,3015,4100,3598,25423,24068,420,353,1109,1039,2678,2538,3046,2784,25221,24152,419,383,1195,1176,2729,2562,3225,2970,25885,24782,458,423,1181,1261,2447,2315,3114,2707,26955,25291
WISCONSIN,2011-12,28208.83,NA,15.49,56244.93,67542,65510,66851,68392,997,678,1444,3540,6659,2782,594,108,605,106,577,106,152,751,730,693,476,385,1112,1055,3013,2726,4086,3563,25570,24432,434,389,1140,1117,2606,2517,3158,2890,25763,24597,452,421,1157,1271,2593,2446,3198,3001,26449,24984,494,444,1229,1161,2355,2145,3033,2785,27696,26209
WISCONSIN,2010-11,28949,NA,15.14,57625.42,68383,66490,69076,69858,1004,802,1311,3323,6440,3059,590,108,602,105,575,105,187,717,738,674,494,436,1150,1118,2937,2678,4137,3533,26185,24883,475,426,1115,1198,2559,2402,3260,2997,26372,24934,503,457,1222,1149,2514,2269,3352,3327,27355,26183,531,467,1322,1270,2247,2112,3063,2762,28565,26777
WISCONSIN,2009-10,29961.74,1203919,14.93,58425.7,69323,68291,70144,71242,1061,912,1156,3142,6271,3002,595,109,604,106,579,103,181,751,730,694,548,471,1186,1249,2816,2535,4398,3742,26929,25442,537,478,1250,1131,2394,2159,3520,3321,27293,26200,544,521,1302,1258,2267,2097,3521,3390,28426,26794,611,517,1294,1248,2001,1923,3155,2847,29765,27823
WISCONSIN,2008-09,30660,NA,14.7,59401,71676,69408,71339,71799,1168,768,1150,3761,6847,3192,594,103,608,102,582,101,217,720,702,657,563,513,1274,1135,2719,2416,4715,4150,27709,26462,592,552,1282,1217,2200,2038,3468,3274,28227,26538,550,517,1250,1217,2108,2019,3418,3338,29296,27585,558,526,1406,1379,1871,1746,3045,2853,30191,28132
WISCONSIN,2007-08,30763,1066688,14.8,58914,73746,70788,72507,72380,NA,NA,NA,NA,NA,3522,587,108,604,103,577,101,234,759,676,632,632,594,1288,1218,2738,2365,4919,4186,28842,26959,570,539,1187,1203,2095,1978,3377,3317,29066,27440,503,530,1385,1308,2004,1874,3313,3337,30102,28117,542,475,1369,1329,1725,1730,2857,2804,30355,29110
WISCONSIN,2006-07,31003,1039530,14.8,59089,75282,72425,73694,70699,1379,922,1121,2264,5686,3816,587,109,598,105,575,105,213,710,693,630,665,607,1259,1215,2558,2290,4786,4252,29788,27858,534,572,1344,1277,1989,1872,3400,3385,29996,28043,567,508,1376,1303,1884,1839,3317,3358,30453,29059,514,469,1227,1239,1677,1512,2690,2589,30164,28582
WISCONSIN,2005-06,19391,998449,14.6,60127,76674,73409,71428,69665,1218,970,1085,2260,5533,4012,588,106,600,103,577,103,198,824,677,576,635,645,1358,1281,2390,2166,4745,4166,30782,28498,505,524,1346,1257,1867,1752,3394,3445,30261,29052,521,485,1222,1217,1759,1596,2964,2899,30273,28468,527,456,1244,1176,1479,1512,2435,2457,30025,28310
WISCONSIN,2004-05,19424,955802,14.3,60521,76173,71196,69928,69510,1280,1058,1182,2482,6002,NA,NA,NA,NA,NA,NA,NA,242,867,665,531,606,584,1331,1182,2304,1997,4813,4246,30238,28862,536,510,1191,1211,1765,1611,3260,3133,29798,28172,526,466,1227,1098,1616,1548,2773,2756,29863,28028,486,486,1135,1140,1438,1339,2414,2365,30270,28382
WISCONSIN,2003-04,18770,881214,15.1,58216,77798,72043,70989,69389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,833,643,536,638,628,1252,1226,2294,1925,4818,4248,31406,29357,553,488,1234,1086,1628,1609,3315,3113,30419,28586,453,482,1111,1094,1462,1406,2623,2753,30675,28863,458,442,1115,1160,1243,1091,2151,2084,30487,29043
WISCONSIN,2002-03,18602,805813,14.6,60385,77508,73022,70284,68714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,755,618,550,667,592,1262,1110,2085,1867,4761,4170,31680,29307,492,520,1134,1101,1587,1465,3162,3137,31118,29287,475,469,1069,1102,1309,1165,2341,2400,30732,29151,436,454,1052,1056,1141,1058,2020,1864,30484,29051
WISCONSIN,2001-02,18420,728618,13.9,63310,77802,73512,70297,65946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,765,629,540,580,570,1166,1135,1858,1602,4488,4006,32386,30003,515,504,1129,1142,1480,1318,2966,2913,31718,29793,446,443,1019,1013,1232,1166,2207,2324,30920,29468,430,382,1020,960,1052,970,1938,1901,29045,28172
WISCONSIN,2000-01,18207,661470,14.6,60165,78140,73796,67605,65195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,561,1170,1169,1735,1449,4126,3701,32904,30724,492,482,1073,1009,1391,1270,2883,2860,32067,30269,452,423,1012,942,1087,1037,1969,2248,29833,28602,387,325,889,892,953,885,1843,1727,29231,28063
WISCONSIN,1999-00,18079,596822,14.4,60778,78961,70934,67343,64076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,570,1111,1060,1661,1433,4276,3923,33248,31097,473,467,1049,967,1228,1121,2566,2661,30924,29478,414,372,881,895,972,961,1879,2162,30209,28598,335,362,876,843,849,840,1392,1724,28753,28102
WISCONSIN,1998-99,17971,535507,14.4,61176,76660,71273,67146,63760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532,541,1113,982,1530,1369,4100,3777,32289,30427,492,431,907,947,1198,1162,2576,2684,31496,29380,390,381,897,818,947,893,1829,2107,30031,28853,348,403,741,771,796,791,1379,1671,28879,27981
WISCONSIN,1997-98,17731,505564,15.8,55732,75862,71522,67500,63188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WISCONSIN,1996-97,17257,494542,NA,54769,75097,71308,66990,60542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WISCONSIN,1995-96,17015,481967,NA,55033,74700,70262,64458,57791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WISCONSIN,1994-95,16819,NA,NA,54054,73063,67229,61667,57407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WISCONSIN,1993-94,17237,NA,NA,52822,69407,64586,60603,53688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WISCONSIN,1992-93,18801,NA,NA,53387,65491,63079,55839,55543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WISCONSIN,1991-92,18550,NA,NA,52028,63354,57870,56774,53734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WISCONSIN,1990-91,17890,370424,NA,49302,59058,59394,55963,54562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WISCONSIN,1989-90,17870,NA,NA,49329,59880,57923,56569,56022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
